brand_key,campaign_key,group_key,year,month,impressions,reach,clicks,sales,family,budget,cost,contribution,_merge,matched
mademsa,fsfrhp754,CRM,2025,10,0.0,22219.0,129.0,4591286.0,,,,,left_only,False
mademsa,ft0yismeb,CRM,2025,3,0.0,54103.0,446.0,9664723.0,,,,,left_only,False
mademsa,hf qiqjcz,CRM,2025,3,0.0,74.0,0.0,15573081.0,,,,,left_only,False
mademsa,hhamcr3di,CRM,2025,3,0.0,122.0,4.0,28811944.0,,,,,left_only,False
mademsa,hjukmxsbj,CRM,2024,2,0.0,101415.0,594.0,26310347.0,,,,,left_only,False
mademsa,hr17coqth,CRM,2025,6,0.0,101196.0,331.0,22515658.0,,,,,left_only,False
mademsa,i1q4kwhth,CRM,2024,5,0.0,102157.0,243.0,33759145.0,,,,,left_only,False
mademsa,i9ccbzdax,CRM,2024,4,0.0,53309.0,2711.0,11219481.0,,,,,left_only,False
mademsa,iahkol v1,CRM,2025,8,0.0,266.0,2.0,47258567.0,,,,,left_only,False
mademsa,invierno,Retail Display,2026,4,2424.0,0.0,0.0,0.0,,,,,left_only,False
mademsa,invierno,Retail Display,2026,5,130504.0,0.0,77.0,0.0,,,,,left_only,False
mademsa,jqwo3vmgj,CRM,2024,7,0.0,101363.0,545.0,12558718.0,,,,,left_only,False
mademsa,mekulfoky,CRM,2024,8,0.0,90.0,0.0,16220708.0,,,,,left_only,False
mademsa,muaytvyps,CRM,2025,7,0.0,54072.0,233.0,5416094.0,,,,,left_only,False
mademsa,n6c1biqt4,CRM,2025,6,0.0,106052.0,163.0,26584732.0,,,,,left_only,False
mademsa,nrnbgol 4,CRM,2024,2,0.0,101547.0,407.0,30557542.0,,,,,left_only,False
mademsa,oo110b0vz,CRM,2024,11,0.0,550.0,22.0,94634571.0,,,,,left_only,False
mademsa,ovdjjaiuy,CRM,2024,11,0.0,70.0,2.0,12943158.0,,,,,left_only,False
mademsa,pja0xzn9s,CRM,2024,8,0.0,74.0,0.0,13300550.0,,,,,left_only,False
mademsa,psfdtvvha,CRM,2025,10,0.0,140.0,140.0,22847836.0,,,,,left_only,False
mademsa,ptyysfjr,CRM,2024,6,0.0,101924.0,225.0,17682266.0,,,,,left_only,False
mademsa,q16zpnm5o,CRM,2025,5,0.0,172.0,0.0,27828707.0,,,,,left_only,False
mademsa,qj6wsta3r,CRM,2024,7,0.0,1092851.0,28800.0,121627051.0,,,,,left_only,False
mademsa,rcwpiqxvz,CRM,2025,8,0.0,61.0,13.0,8513851.0,,,,,left_only,False
mademsa,rftkt04xa,CRM,2025,7,0.0,132.0,3.0,21113650.0,,,,,left_only,False
mademsa,rm2gdjejv,CRM,2024,7,0.0,100920.0,228.0,23054006.0,,,,,left_only,False
mademsa,rorajmo0g,CRM,2024,12,0.0,175.0,3.0,30512350.0,,,,,left_only,False
mademsa,s2mqitcdr,CRM,2024,7,0.0,49790.0,2435.0,14502709.0,,,,,left_only,False
mademsa,s7umbal82,CRM,2024,9,0.0,101207.0,330.0,6256352.0,,,,,left_only,False
mademsa,sdaax9fwd,CRM,2024,12,0.0,29.0,29.0,4749690.0,,,,,left_only,False
mademsa,tactico mademsa calefaccion 2026,CRM,2026,5,0.0,134919.0,417.0,26061974.0,ELECTROHOGAR,1200000.0,61538.0,1138462.0,both,True
mademsa,tbxfugy f,CRM,2025,6,0.0,94.0,1.0,14712665.0,,,,,left_only,False
mademsa,tp9lblsnk,CRM,2025,10,0.0,106187.0,230.0,9811769.0,,,,,left_only,False
mademsa,twiuy z59,CRM,2025,9,0.0,21.0,0.0,2855340.0,,,,,left_only,False
mademsa,v0vwvc9wz,CRM,2024,8,0.0,390.0,21.0,66630237.0,,,,,left_only,False
mademsa,vjpdptjdn,CRM,2024,6,0.0,210.0,1.0,33408956.0,,,,,left_only,False
mademsa,vjyzzmbyj,CRM,2024,8,0.0,160.0,1.0,30615879.0,,,,,left_only,False
mademsa,x,CRM,2024,10,0.0,213216.0,340.0,116141209.0,,,,,left_only,False
mademsa,xbu873g2a,CRM,2025,7,0.0,101251.0,405.0,14170107.0,,,,,left_only,False
mademsa,xgegrdatx,CRM,2024,12,0.0,106.0,8.0,20002277.0,,,,,left_only,False
mademsa,xgi4hh8qj,CRM,2025,6,0.0,314.0,314.0,53536802.0,,,,,left_only,False
mademsa,xiabn8r7q,CRM,2025,8,0.0,33.0,0.0,5856731.0,,,,,left_only,False
mademsa,xw5isueim,CRM,2024,8,0.0,59.0,2.0,22686234.0,,,,,left_only,False
mademsa,y2p4d3imn,CRM,2024,10,0.0,64.0,0.0,8887710.0,,,,,left_only,False
mademsa,yl6watac,CRM,2024,4,0.0,123.0,2.0,25107945.0,,,,,left_only,False
mademsa,yxwxfhmnf,CRM,2024,6,0.0,821088.0,24866.0,173013776.0,,,,,left_only,False
mademsa,zflgosr u,CRM,2025,6,0.0,248.0,6.0,35903598.0,,,,,left_only,False
mademsa,zmjlxjzbx,CRM,2025,11,0.0,156.0,5.0,23524899.0,,,,,left_only,False
mademsa,zngxqcvmv,CRM,2025,4,0.0,54033.0,353.0,12705604.0,,,,,left_only,False
mademsa,zs6stdx3e,CRM,2025,10,0.0,87.0,0.0,11008880.0,,,,,left_only,False
mademsa,ztthezawj,CRM,2024,5,0.0,54074.0,2398.0,16734981.0,,,,,left_only,False
magic home,navidad,Retail Display,2024,12,141577.0,0.0,425.0,0.0,,,,,left_only,False
maigas,aon maigas,Retail Display,2026,5,52568.0,0.0,59.0,0.0,,,,,left_only,False
maigas,aon mayo maigas 2026,CRM,2026,5,0.0,134973.0,733.0,72990.0,ELECTROHOGAR,1000000.0,61538.0,938462.0,both,True
maigas,electroweek abril maigas,CRM,2026,4,0.0,329366.0,0.0,5767251.0,,,,,left_only,False
makita,,CRM,2025,5,0.0,7097.0,0.0,3991707.0,,,,,left_only,False
makita,,CRM,2025,6,0.0,63893.0,0.0,18732049.0,,,,,left_only,False
makita,,CRM,2025,7,0.0,40876.0,0.0,8358843.0,,,,,left_only,False
makita,19uvfanwq,CRM,2024,6,0.0,106139.0,321.0,2044725.0,,,,,left_only,False
makita,6189516 010482,CRM,2023,8,0.0,101115.0,192.0,4182196.0,,,,,left_only,False
makita,6189516 010639,CRM,2023,8,0.0,101258.0,199.0,5332219.0,,,,,left_only,False
makita,6189516 011817,CRM,2023,11,0.0,102126.0,297.0,2326164.0,,,,,left_only,False
makita,azsxislsr,CRM,2024,12,0.0,102234.0,501.0,3971541.0,,,,,left_only,False
makita,black friday,Retail Display,2025,11,108421.0,0.0,790.0,0.0,,,,,left_only,False
makita,black friday,Retail Display,2025,12,36555.0,0.0,226.0,0.0,,,,,left_only,False
makita,camping,Retail Display,2024,12,256063.0,0.0,1021.0,0.0,,,,,left_only,False
makita,camping cyber day,Retail Display,2024,6,304185.0,0.0,1732.0,0.0,,,,,left_only,False
makita,cd94iglwb,CRM,2024,12,0.0,102145.0,828.0,2247812.0,,,,,left_only,False
makita,fk3adevdo,CRM,2024,10,0.0,49456.0,551.0,6422925.0,,,,,left_only,False
makita,herramientas,Retail Display,2024,10,311097.0,0.0,1343.0,0.0,,,,,left_only,False
makita,herramientas cyber day,Retail Display,2024,6,200723.0,0.0,2055.0,0.0,,,,,left_only,False
makita,jardin,Retail Display,2024,11,116271.0,0.0,252.0,0.0,,,,,left_only,False
makita,jardin,Retail Display,2024,12,165097.0,0.0,390.0,0.0,,,,,left_only,False
makita,mes del maestro,CRM,2026,3,0.0,209490.0,0.0,41110476.0,HERRAMIENTAS Y MAQUINARIAS,700000.0,53333.0,646667.0,both,True
makita,mes del maestro,Sponsored Products,2026,3,208547.0,0.0,3485.0,10272520.0,HERRAMIENTAS Y MAQUINARIAS,700000.0,576800.0,123200.0,both,True
makita,mq89sgaeq,CRM,2024,12,0.0,102034.0,606.0,1789735.0,,,,,left_only,False
makita,oqg9rqveh,CRM,2025,1,0.0,101434.0,952.0,2908590.0,,,,,left_only,False
makita,ppi,Retail Display,2025,5,177026.0,0.0,679.0,0.0,,,,,left_only,False
makita,ppi,Retail Display,2025,6,207808.0,0.0,795.0,0.0,,,,,left_only,False
makita,sg41vkxpi,CRM,2024,10,0.0,52830.0,640.0,5738226.0,,,,,left_only,False
makita,sheuejgqt,CRM,2024,6,0.0,35796.0,2608.0,3325531.0,,,,,left_only,False
makita,tkrrc5q7f,CRM,2025,12,0.0,101246.0,587.0,1856406.0,,,,,left_only,False
makita,tq5xjyqhe,CRM,2024,6,0.0,105337.0,566.0,3065744.0,,,,,left_only,False
mamut,catalogo mes del maestro,CRM,2026,3,0.0,90174.0,231.0,49762869.0,FERRETERIA,0.0,53333.0,-53333.0,both,True
mantahue,0drgg8mg,CRM,2024,11,0.0,102103.0,404.0,4173212.0,,,,,left_only,False
mantahue,3jbgjfdbt,CRM,2025,2,0.0,54064.0,556.0,2265211.0,,,,,left_only,False
mantahue,58zoyppjb,CRM,2025,1,0.0,54115.0,651.0,3907812.0,,,,,left_only,False
mantahue,ar9kbjty,CRM,2024,6,0.0,106143.0,193.0,2077261.0,,,,,left_only,False
mantahue,black,Retail Display,2024,7,12436.0,0.0,75.0,0.0,,,,,left_only,False
mantahue,black,Retail Display,2024,8,74233.0,0.0,307.0,0.0,,,,,left_only,False
mantahue,black friday,Retail Display,2024,11,147047.0,0.0,878.0,0.0,,,,,left_only,False
mantahue,black friday,Retail Display,2024,12,143482.0,0.0,843.0,0.0,,,,,left_only,False
mantahue,black week,Retail Display,2025,3,111733.0,0.0,392.0,0.0,,,,,left_only,False
mantahue,black week,Retail Display,2025,4,92777.0,0.0,355.0,0.0,,,,,left_only,False
mantahue,co brand,Google,2024,8,94348.0,0.0,1270.0,0.0,,,,,left_only,False
mantahue,co brand,Google,2024,9,196194.0,0.0,3219.0,0.0,,,,,left_only,False
mantahue,co brand,Google,2024,10,413860.0,0.0,5212.0,0.0,,,,,left_only,False
mantahue,co brand,Google,2024,11,198414.0,0.0,2885.0,0.0,,,,,left_only,False
mantahue,co brand,Retail Display,2024,6,441689.0,0.0,1365.0,0.0,,,,,left_only,False
mantahue,co brand,Retail Display,2024,7,442529.0,0.0,1621.0,0.0,,,,,left_only,False
mantahue,co brand,Retail Display,2024,8,248620.0,0.0,870.0,0.0,,,,,left_only,False
mantahue,co brand,Retail Display,2024,9,419651.0,0.0,1212.0,0.0,,,,,left_only,False
mantahue,co brand,Retail Display,2024,10,296353.0,0.0,928.0,0.0,,,,,left_only,False
mantahue,colchonazo,CRM,2026,1,0.0,101380.0,0.0,1071880.0,MUEBLES,1500000.0,55172.0,1444828.0,both,True
mantahue,cyber day,Retail Display,2024,6,787003.0,0.0,2845.0,0.0,,,,,left_only,False
mantahue,cyber monday,Retail Display,2025,10,76904.0,0.0,448.0,0.0,,,,,left_only,False
mantahue,dormitorio,Retail Display,2025,1,230689.0,0.0,1280.0,0.0,,,,,left_only,False
mantahue,dormitorio,Retail Display,2025,2,34.0,0.0,3.0,0.0,,,,,left_only,False
mantahue,dormitorio,Retail Display,2025,4,115391.0,0.0,337.0,0.0,,,,,left_only,False
mantahue,dyrsuwkez,CRM,2024,6,0.0,53961.0,2360.0,2285921.0,,,,,left_only,False
mantahue,kyzm1rt2u,CRM,2024,6,0.0,106212.0,126.0,3548782.0,,,,,left_only,False
mantahue,muebles week,Retail Display,2025,11,161831.0,0.0,371.0,0.0,,,,,left_only,False
mantahue,quvyzm5ni,CRM,2025,11,0.0,53924.0,0.0,159990.0,,,,,left_only,False
mantahue,r2fx4d990,CRM,2024,9,0.0,53972.0,2137.0,2910008.0,,,,,left_only,False
mantahue,x,CRM,2024,9,0.0,209137.0,331.0,1968431.0,,,,,left_only,False
mantahue,x,CRM,2024,10,0.0,106077.0,253.0,3991401.0,,,,,left_only,False
mantahue,ysqo 88qn,CRM,2024,8,0.0,53999.0,2095.0,3572794.0,,,,,left_only,False
mantahue,z0nrbtpku,CRM,2025,1,0.0,101183.0,486.0,3683770.0,,,,,left_only,False
mar del sur kendal,calefaccion,Retail Display,2025,5,38645.0,0.0,128.0,0.0,,,,,left_only,False
mar del sur kendal,calefaccion,Retail Display,2025,6,224168.0,0.0,708.0,0.0,,,,,left_only,False
mar del sur kendal,calefaccion,Retail Display,2025,7,123996.0,0.0,414.0,0.0,,,,,left_only,False
mar del sur scaldasonno,calefaccion,Retail Display,2025,5,25775.0,0.0,56.0,0.0,,,,,left_only,False
mar del sur scaldasonno,calefaccion,Retail Display,2025,6,178906.0,0.0,240.0,0.0,,,,,left_only,False
mar del sur scaldasonno,calefaccion,Retail Display,2025,7,124063.0,0.0,261.0,0.0,,,,,left_only,False
mascotas,fox1iohr7,CRM,2025,7,0.0,227176.0,420.0,0.0,,,,,left_only,False
masisa,a1clbxddr,CRM,2024,8,0.0,101098.0,1021.0,25923932.0,,,,,left_only,False
masisa,black friday,Retail Display,2024,11,32042.0,0.0,96.0,0.0,,,,,left_only,False
masisa,black friday,Retail Display,2024,12,102217.0,0.0,252.0,0.0,,,,,left_only,False
masisa,campana renovaciones,CRM,2026,1,0.0,202528.0,680.0,10503388.0,,,,,left_only,False
masisa,co brand,Google,2024,9,15570.0,0.0,278.0,0.0,,,,,left_only,False
masisa,co brand,Google,2024,10,62993.0,0.0,912.0,0.0,,,,,left_only,False
masisa,cyber monday,Meta,2024,9,19662.0,0.0,1800.0,0.0,,,,,left_only,False
masisa,cyber monday,Meta,2024,10,257374.0,0.0,11542.0,0.0,,,,,left_only,False
masisa,cyber monday,Retail Display,2024,9,36828.0,0.0,98.0,0.0,,,,,left_only,False
masisa,cyber monday,Retail Display,2024,10,142942.0,0.0,290.0,0.0,,,,,left_only,False
masisa,hyd7u59iq,CRM,2025,1,0.0,101305.0,986.0,9469770.0,,,,,left_only,False
masisa,lyc3j4mqv,CRM,2024,11,0.0,88152.0,561.0,6842600.0,,,,,left_only,False
masisa,m6rwpobnv,CRM,2024,6,0.0,101341.0,846.0,8406710.0,,,,,left_only,False
masisa,mail tactico febrero 2026,CRM,2026,3,0.0,134897.0,715.0,8169600.0,PISOS Y MUROS,0.0,53333.0,-53333.0,both,True
masisa,pisos ripados,Retail Display,2024,8,350777.0,0.0,899.0,0.0,,,,,left_only,False
masisa,pisos ripados,Retail Display,2024,11,207490.0,0.0,315.0,0.0,,,,,left_only,False
masisa,pisos ripados,Retail Display,2024,12,73925.0,0.0,120.0,0.0,,,,,left_only,False
masisa,x,CRM,2024,9,0.0,106265.0,186.0,9291461.0,,,,,left_only,False
masisa,x,CRM,2024,10,0.0,212520.0,338.0,16505323.0,,,,,left_only,False
masisa,yblsz gj7,CRM,2025,2,0.0,75582.0,653.0,7880411.0,,,,,left_only,False
masisa,zhpageztr,CRM,2024,11,0.0,1017.0,0.0,137626.0,,,,,left_only,False
masonite,6189516 009941,CRM,2023,6,0.0,100600.0,343.0,105990.0,,,,,left_only,False
master cat,9rwjtwjv9,CRM,2024,6,0.0,107.0,1.0,822325.0,,,,,left_only,False
master cat,a90pbbait,CRM,2025,7,0.0,11.0,0.0,101384.0,,,,,left_only,False
master cat,fcg8pybxs,CRM,2025,8,0.0,24.0,0.0,227546.0,,,,,left_only,False
master dog,6189516 009435,CRM,2023,5,0.0,52220.0,73.0,1717699.0,,,,,left_only,False
master dog,6189516 009854,CRM,2023,6,0.0,81551.0,101.0,6046760.0,,,,,left_only,False
master dog,9rwjtwjv9,CRM,2024,6,0.0,101300.0,399.0,5639433.0,,,,,left_only,False
master dog,a90pbbait,CRM,2025,7,0.0,101274.0,360.0,918791.0,,,,,left_only,False
master dog,amwj6ujkg,CRM,2024,6,0.0,197.0,5.0,4402505.0,,,,,left_only,False
master dog,d7isfyfpv,CRM,2025,5,0.0,101230.0,433.0,2665561.0,,,,,left_only,False
master dog,fcg8pybxs,CRM,2025,8,0.0,101342.0,318.0,1766244.0,,,,,left_only,False
master dog,kxwmus55g,CRM,2024,5,0.0,103470.0,594.0,7037390.0,,,,,left_only,False
master dog,mbccwpzp9,CRM,2025,7,0.0,2846.0,8.0,60570.0,,,,,left_only,False
master dog,pajyp7yv6,CRM,2024,7,0.0,267.0,6.0,5408020.0,,,,,left_only,False
master dog,qlglgyfjm,CRM,2025,7,0.0,101263.0,596.0,2570708.0,,,,,left_only,False
master dog,regalones,Retail Display,2024,6,133678.0,0.0,416.0,0.0,,,,,left_only,False
master dog,regalones,Retail Display,2024,7,404127.0,0.0,1062.0,0.0,,,,,left_only,False
master dog,regalones de la casa,Retail Display,2025,4,10334.0,0.0,26.0,0.0,,,,,left_only,False
master dog,regalones de la casa,Retail Display,2025,5,115600.0,0.0,211.0,0.0,,,,,left_only,False
master dog,regalones de la casa,Retail Display,2025,6,130415.0,0.0,155.0,0.0,,,,,left_only,False
master dog,regalones de la casa,Retail Display,2025,7,142132.0,0.0,158.0,0.0,,,,,left_only,False
master dog,regalones de la casa,Retail Display,2025,8,82827.0,0.0,103.0,0.0,,,,,left_only,False
master dog,regalones de la casa,Retail Display,2025,12,38678.0,0.0,63.0,0.0,,,,,left_only,False
master dog,tg5yhxjky,CRM,2025,7,0.0,73034.0,119.0,153870.0,,,,,left_only,False
master dog,xbdvs4tpp,CRM,2025,8,0.0,101319.0,389.0,1961891.0,,,,,left_only,False
max service puma safety,seguridad,Retail Display,2024,12,118776.0,0.0,439.0,0.0,,,,,left_only,False
max service puma safety,seguridad,Retail Display,2025,1,50276.0,0.0,173.0,0.0,,,,,left_only,False
maxtrek tyres,cyber day,Retail Display,2025,6,75919.0,0.0,301.0,0.0,,,,,left_only,False
mc garcia veloti,casa segura,Retail Display,2024,11,46595.0,0.0,108.0,0.0,,,,,left_only,False
mc garcia veloti,casa segura,Retail Display,2024,12,145714.0,0.0,289.0,0.0,,,,,left_only,False
meguiars,6189516 007950,CRM,2023,2,0.0,101149.0,155.0,1730717.0,,,,,left_only,False
meguiars,7g5ln0s i,CRM,2025,1,0.0,101132.0,520.0,3918841.0,,,,,left_only,False
meguiars,campana play dirty get clean,CRM,2026,3,0.0,405420.0,1668.0,13625217.0,ACCESORIOS AUTOMOVILES,1200000.0,53333.0,1146667.0,both,True
meguiars,jikcdv03v,CRM,2025,2,0.0,148.0,3.0,2406819.0,,,,,left_only,False
meguiars,nljmcnbn,CRM,2024,2,0.0,102163.0,347.0,3855853.0,,,,,left_only,False
meguiars,vt 3zhcn2,CRM,2024,1,0.0,101839.0,414.0,4448840.0,,,,,left_only,False
meguiars,xa jpvlmh,CRM,2025,1,0.0,156.0,2.0,2431413.0,,,,,left_only,False
melon,0q721x1zn,CRM,2024,1,0.0,101243.0,163.0,9923523.0,,,,,left_only,False
melon,g0yqcm0ag,CRM,2024,3,0.0,52218.0,388.0,5918704.0,,,,,left_only,False
melon,lcl09u fu,CRM,2024,3,0.0,44148.0,115.0,2819811.0,,,,,left_only,False
melon,m9dqigigx,CRM,2024,1,0.0,51655.0,180.0,4348692.0,,,,,left_only,False
menguiars,b9td76ydp,CRM,2025,2,0.0,102113.0,540.0,0.0,,,,,left_only,False
metalhsa,black friday,Retail Display,2024,11,246911.0,0.0,624.0,0.0,,,,,left_only,False
metalhsa,black friday,Retail Display,2024,12,2.0,0.0,0.0,0.0,,,,,left_only,False
metalhsa,black week,Retail Display,2025,3,59093.0,0.0,227.0,0.0,,,,,left_only,False
metalhsa,black week,Retail Display,2025,4,74404.0,0.0,278.0,0.0,,,,,left_only,False
metalhsa,co brand,Google,2024,10,87281.0,0.0,1744.0,0.0,,,,,left_only,False
metalhsa,cyber monday,Retail Display,2024,9,41300.0,0.0,137.0,0.0,,,,,left_only,False
metalhsa,cyber monday,Retail Display,2024,10,150946.0,0.0,624.0,0.0,,,,,left_only,False
metalhsa,el8px0ck8,CRM,2025,6,0.0,26279.0,377.0,903256.0,,,,,left_only,False
metalhsa just home collection,cyber day,Retail Display,2025,6,107003.0,0.0,258.0,0.0,,,,,left_only,False
midea,,CRM,2025,8,0.0,46888.0,0.0,96863669.0,,,,,left_only,False
midea,,CRM,2025,9,0.0,39300.0,0.0,85107773.0,,,,,left_only,False
midea,,CRM,2025,10,0.0,65373.0,0.0,108512626.0,,,,,left_only,False
midea,,CRM,2025,11,0.0,44925.0,0.0,99691563.0,,,,,left_only,False
midea,,CRM,2025,12,0.0,51383.0,0.0,126292959.0,,,,,left_only,False
midea,,CRM,2026,1,0.0,60086.0,0.0,183116206.0,,,,,left_only,False
midea,,CRM,2026,2,0.0,53546.0,0.0,129527139.0,,,,,left_only,False
midea,,CRM,2026,3,0.0,57949.0,0.0,178089167.0,,,,,left_only,False
midea,,CRM,2026,4,0.0,85607.0,0.0,145214830.0,,,,,left_only,False
midea,,CRM,2026,5,0.0,67009.0,0.0,82452786.0,,,,,left_only,False
midea,,Sponsored Products,2026,4,151923.0,0.0,4513.0,34668890.0,,,,,left_only,False
midea,0fgtqihxk,CRM,2024,4,0.0,102047.0,307.0,21180725.0,,,,,left_only,False
midea,3gzqjh2vv,CRM,2024,6,0.0,101195.0,518.0,10650234.0,,,,,left_only,False
midea,48uw0t2wl,CRM,2025,11,0.0,101254.0,479.0,12259164.0,,,,,left_only,False
midea,4tmohghnw,CRM,2025,9,0.0,101293.0,427.0,9729712.0,,,,,left_only,False
midea,56k zjfxi,CRM,2025,3,0.0,101223.0,562.0,17590490.0,,,,,left_only,False
midea,5iyvyhpf6,CRM,2025,6,0.0,101533.0,481.0,12771211.0,,,,,left_only,False
midea,6189516 007682,CRM,2023,1,0.0,100592.0,158.0,22438940.0,,,,,left_only,False
midea,6189516 007940,CRM,2023,2,0.0,101468.0,180.0,13335467.0,,,,,left_only,False
midea,6189516 008208,CRM,2023,2,0.0,101671.0,131.0,13431200.0,,,,,left_only,False
midea,6189516 008770,CRM,2023,4,0.0,1125967.0,89902.0,90681413.0,,,,,left_only,False
midea,6189516 009131,CRM,2023,4,0.0,35248.0,44.0,4064720.0,,,,,left_only,False
midea,6189516 009137,CRM,2023,4,0.0,71889.0,109.0,9819394.0,,,,,left_only,False
midea,6189516 009175,CRM,2023,5,0.0,101647.0,148.0,11683743.0,,,,,left_only,False
midea,6189516 009222,CRM,2023,5,0.0,101961.0,113.0,9136930.0,,,,,left_only,False
midea,6189516 009412,CRM,2023,5,0.0,105321.0,150.0,16239020.0,,,,,left_only,False
midea,6189516 009532,CRM,2023,5,0.0,102137.0,133.0,9181757.0,,,,,left_only,False
midea,6189516 009698,CRM,2023,6,0.0,101275.0,156.0,15253997.0,,,,,left_only,False
midea,6189516 009845,CRM,2023,6,0.0,101946.0,137.0,18117649.0,,,,,left_only,False
midea,6189516 010086,CRM,2023,7,0.0,101247.0,129.0,16436076.0,,,,,left_only,False
midea,6189516 010421,CRM,2023,8,0.0,27481.0,4640.0,7762490.0,,,,,left_only,False
midea,6189516 010585,CRM,2023,8,0.0,101223.0,94.0,8341348.0,,,,,left_only,False
midea,6189516 010893,CRM,2023,9,0.0,101868.0,89.0,13024111.0,,,,,left_only,False
midea,6189516 011147,CRM,2023,10,0.0,105463.0,376.0,25656858.0,,,,,left_only,False
midea,6189516 011156,CRM,2023,10,0.0,105471.0,309.0,21244504.0,,,,,left_only,False
midea,6189516 011232,CRM,2023,10,0.0,85611.0,289.0,20530604.0,,,,,left_only,False
midea,6189516 011355,CRM,2023,10,0.0,51334.0,2922.0,6240798.0,,,,,left_only,False
midea,6189516 011441,CRM,2023,10,0.0,55761.0,198.0,5139568.0,,,,,left_only,False
midea,6189516 011443,CRM,2023,10,0.0,47201.0,193.0,5830014.0,,,,,left_only,False
midea,6189516 011672,CRM,2023,11,0.0,101026.0,221.0,13287780.0,,,,,left_only,False
midea,6189516 011805,CRM,2023,11,0.0,102069.0,251.0,37508949.0,,,,,left_only,False
midea,6189516 011840,CRM,2023,11,0.0,101140.0,295.0,26687348.0,,,,,left_only,False
midea,6189516 011977,CRM,2023,11,0.0,101347.0,227.0,17999136.0,,,,,left_only,False
midea,6189516 012138,CRM,2023,12,0.0,50702.0,143.0,14467536.0,,,,,left_only,False
midea,6189516 012139,CRM,2023,12,0.0,51213.0,144.0,10357418.0,,,,,left_only,False
midea,6189516 012260,CRM,2023,12,0.0,101179.0,221.0,20165417.0,,,,,left_only,False
midea,66yphediw,CRM,2025,7,0.0,101267.0,344.0,12127761.0,,,,,left_only,False
midea,74ffslft,CRM,2024,12,0.0,101693.0,311.0,6442153.0,,,,,left_only,False
midea,8ecykcs6p,CRM,2024,9,0.0,90391.0,183.0,67030276.0,,,,,left_only,False
midea,9l ztuzjw,CRM,2024,10,0.0,4961.0,0.0,967599.0,,,,,left_only,False
midea,9mhopowlb,CRM,2025,4,0.0,101351.0,305.0,9590361.0,,,,,left_only,False
midea,ac,Meta,2025,7,1350047.0,0.0,18959.0,0.0,,,,,left_only,False
midea,aire,Google,2025,9,8883.0,0.0,131.0,0.0,,,,,left_only,False
midea,aire,Retail Display,2025,7,640482.0,0.0,867.0,0.0,,,,,left_only,False
midea,aon diciembre 2025,CRM,2025,12,0.0,101401.0,347.0,46591958.0,ELECTROHOGAR,1120000.0,0.0,1120000.0,both,True
midea,aon febrero ac midea 2026,CRM,2026,2,0.0,606034.0,0.0,108472272.0,ELECTROHOGAR,1200000.0,76190.0,1123810.0,both,True
midea,aon febrero midea ac 2026,Retail Display,2026,2,115387.0,0.0,101.0,0.0,,,,,left_only,False
midea,aon febrero midea ac 2026,Sponsored Products,2026,2,122777.0,0.0,3710.0,21109320.0,ELECTROHOGAR,1050000.0,865200.0,184800.0,both,True
midea,aon febrero midea byc 2026,Sponsored Products,2026,2,52462.0,0.0,847.0,4354740.0,BANOS Y COCINAS,450000.0,370800.0,79200.0,both,True
midea,aon febrero midea electro 2026,Retail Display,2026,2,115392.0,0.0,76.0,0.0,ELECTROHOGAR,300000.0,240000.0,60000.0,both,True
midea,aon febrero midea electro 2026,Sponsored Products,2026,2,100298.0,0.0,3007.0,9102480.0,ELECTROHOGAR,700000.0,576800.0,123200.0,both,True
midea,aon febrero midea lb 2026,Sponsored Products,2026,2,242509.0,0.0,5020.0,36391650.0,ELECTROHOGAR,1000000.0,824000.0,176000.0,both,True
midea,aon marzo midea ac 2026,CRM,2026,3,0.0,621010.0,0.0,118506100.0,ELECTROHOGAR,800000.0,53333.0,746667.0,both,True
midea,aon marzo midea ac 2026,Sponsored Products,2026,3,77683.0,0.0,1736.0,8889750.0,ELECTROHOGAR,700000.0,576800.0,123200.0,both,True
midea,aon marzo midea byc 2026,Sponsored Products,2026,3,45860.0,0.0,790.0,3889780.0,BANOS Y COCINAS,600000.0,494400.0,105600.0,both,True
midea,aon marzo midea electro 2026,Retail Display,2026,3,115401.0,0.0,49.0,0.0,ELECTROHOGAR,300000.0,240000.0,60000.0,both,True
midea,aon marzo midea electro 2026,Retail Display,2026,4,76928.0,0.0,95.0,0.0,,,,,left_only,False
midea,aon marzo midea electro 2026,Sponsored Products,2026,3,154618.0,0.0,3766.0,10136510.0,ELECTROHOGAR,700000.0,576800.0,123200.0,both,True
midea,aon marzo midea lb 2026,Sponsored Products,2026,3,137106.0,0.0,3188.0,20075430.0,ELECTROHOGAR,1000000.0,824000.0,176000.0,both,True
midea,aon mayo midea lb 2026,CRM,2026,5,0.0,333574.0,0.0,29878382.0,ELECTROHOGAR,1820000.0,61538.0,1758462.0,both,True
midea,aon midea ac,Sponsored Products,2026,4,33108.0,0.0,559.0,1609960.0,,,,,left_only,False
midea,aon midea byc,Retail Display,2026,5,91006.0,0.0,102.0,0.0,,,,,left_only,False
midea,aon midea byc,Sponsored Products,2026,4,30596.0,0.0,762.0,4289730.0,,,,,left_only,False
midea,aon midea electro,Retail Display,2026,5,69830.0,0.0,67.0,0.0,,,,,left_only,False
midea,aon midea electro,Sponsored Products,2026,4,77844.0,0.0,2023.0,2331550.0,,,,,left_only,False
