original_brand,original_campaign,group_key,year,month,family,budget,sales,match_quality,sample_is_valid,roas
amesti,black_week,Retail Display,2025,3,ELECTROHOGAR,300000.0,0.0,probable,True,0.0
amesti,black_week,Retail Display,2025,4,,,0.0,unmatched,False,
AMESTI,black_week,Sponsored Products,2026,3,,,53759230.0,unmatched,False,
amesti,cyber_day,Retail Display,2025,6,,,0.0,unmatched,False,
amesti,zyLsPsQZH,CRM,2024,5,,,26552723.0,unmatched,False,
anasac,6189516-008871,CRM,2023,4,,,5579252.0,unmatched,False,
anasac,6189516-011705,CRM,2023,11,,,10753047.0,unmatched,False,
anasac,cyperkill,Retail Display,2025,11,,,0.0,unmatched,False,
anasac,cyperkill,Retail Display,2025,12,,,0.0,unmatched,False,
anasac,nuevos_zectos,Retail Display,2024,10,,,0.0,unmatched,False,
anasac,q5SKwLOrG,CRM,2025,11,,,3206931.0,unmatched,False,
anasac,repelentes,Google,2025,12,JARDIN,200000.0,55550.0,probable,True,0.27775
anasac-fellini-goofy,felliny_goofy,Retail Display,2026,5,,,0.0,unmatched,False,
anasac-fellini-goofy,tactico_felliny_goofy_febrero_2026,Retail Display,2026,2,,,0.0,unmatched,False,
anasac-fellini-goofy,tactico_felliny_goofy_febrero_2026,Retail Display,2026,3,,,0.0,unmatched,False,
anasac-rastop,rastop,Retail Display,2026,5,,,0.0,unmatched,False,
anasac-traper,regalones_de_la_casa,Retail Display,2025,6,,,0.0,unmatched,False,
anasac-traper,regalones_de_la_casa,Retail Display,2025,7,,,0.0,unmatched,False,
anasac-traper,regalones_de_la_casa,Retail Display,2025,8,,,0.0,unmatched,False,
anasac-traper,regalones_de_la_casa,Retail Display,2025,9,,,0.0,unmatched,False,
anasac-trapper,cyber_day,Retail Display,2025,6,,,0.0,unmatched,False,
anasac-zecto,repelente_insectos,Retail Display,2025,2,,,0.0,unmatched,False,
anasac-zecto,repelente_insectos,Retail Display,2025,3,,,0.0,unmatched,False,
anasac-zecto,repelentes,Google,2025,12,,,88970.0,unmatched,False,
ANGELGRES,aon_marzo_2026,Sponsored Products,2026,3,,,335267.0,unmatched,False,
ANGELGRES,tactico_febrero_2026,Sponsored Products,2026,2,,,418514.0,unmatched,False,
aquaplast,fysDomBdr,CRM,2024,12,,,38980.0,unmatched,False,
aquaplast,MJD1j61En,CRM,2025,1,,,207900.0,unmatched,False,
AR SHELVING,bts_febrero_2026,Sponsored Products,2026,2,,,0.0,unmatched,False,
AR SHELVING,bts_marzo_2026,Sponsored Products,2026,3,,,59990.0,unmatched,False,
arielle pisoforte,Kj-BzyqL8,CRM,2025,3,,,139662.0,unmatched,False,
armor all,4Omb9tcWD,CRM,2024,8,,,16970.0,unmatched,False,
armor all,b9td76ydp,CRM,2025,2,,,108360.0,unmatched,False,
armor all,JIKcdv03v,CRM,2025,2,,,67450.0,unmatched,False,
armor all,n4R0tjRKy,CRM,2024,8,,,51248.0,unmatched,False,
atlantic,6189516-009925,CRM,2023,6,,,349980.0,unmatched,False,
atom,qnlqbNhGX,CRM,2024,2,,,184840.0,unmatched,False,
AURA,aon_marzo_ninja_2026,Sponsored Products,2026,3,,,24990.0,unmatched,False,
AURA,aon_ninja,Sponsored Products,2026,4,,,0.0,unmatched,False,
AURA,black_week,Sponsored Products,2026,3,,,0.0,unmatched,False,
AURA,electroweek_marzo_2026,Sponsored Products,2026,2,,,0.0,unmatched,False,
austone,black_friday,Retail Display,2025,11,,,0.0,unmatched,False,
austone,black_friday,Retail Display,2025,12,,,0.0,unmatched,False,
austone,hFDvT5ysu,CRM,2024,9,,,4989357.0,unmatched,False,
austone,KOTyhrPfO,CRM,2025,9,,,1422090.0,unmatched,False,
austone,M41P1YhxN,CRM,2025,9,,,2834434.0,unmatched,False,
austone,-rBiEIruh,CRM,2024,12,,,2106087.0,unmatched,False,
austone,Xa-jpvlMh,CRM,2025,1,,,3861704.0,unmatched,False,
austone,ZDK5MO-bj,CRM,2024,1,,,3237240.0,unmatched,False,
autoplanet-austone,cyber_monday,Retail Display,2025,10,,,0.0,unmatched,False,
autoplanet-austone_kumho_hankook_autostyle,sobre_ruedas_2026,Retail Display,2026,1,,,0.0,unmatched,False,
autostyle,0LiW1rKjW,CRM,2025,1,,,33752598.0,unmatched,False,
autostyle,6189516-007925,CRM,2023,1,,,18435299.0,unmatched,False,
autostyle,JIKcdv03v,CRM,2025,2,,,20912345.0,unmatched,False,
b&d-multimarca,cyber_day,Retail Display,2025,6,,,0.0,unmatched,False,
bata industrials,lwluRfoWn,CRM,2024,3,,,977274.0,unmatched,False,
bata industrials,quShbWlA9,CRM,2024,3,,,2139823.0,unmatched,False,
bauker,OJEpYkjXV,CRM,2025,4,,,31642442.0,unmatched,False,
bbq grill,6189516-008554,CRM,2023,3,,,219990.0,unmatched,False,
bbq grill,6189516-009316,CRM,2023,5,,,2923800.0,unmatched,False,
bbq grill,6189516-010739,CRM,2023,8,,,0.0,unmatched,False,
BBQ GRILL,black_week,Sponsored Products,2026,3,AIRE LIBRE,500000.0,10959520.0,probable,True,21.91904
behnke,X,CRM,2024,10,,,0.0,unmatched,False,
behnkehome,cyber_monday,Retail Display,2024,9,,,0.0,unmatched,False,
behnkehome,cyber_monday,Retail Display,2024,10,,,0.0,unmatched,False,
belsogno,6189516-012295,CRM,2023,12,,,390930.0,unmatched,False,
BELSOGNO,aon_febrero_2026,Sponsored Products,2026,2,,,199990.0,unmatched,False,
BELSOGNO,aon_febrero_muebles_2026,Sponsored Products,2026,2,,,399980.0,unmatched,False,
BELSOGNO,aon_marzo_2026,Sponsored Products,2026,3,,,58690.0,unmatched,False,
BELSOGNO,black_week,Sponsored Products,2026,3,,,129980.0,unmatched,False,
beox,cyber_monday,Meta,2025,10,,,0.0,unmatched,False,
beox,cyber_monday,Retail Display,2025,10,ASEO,300000.0,0.0,probable,True,0.0
beox,HNYTxSXjp,CRM,2025,10,ASEO,800000.0,5990.0,probable,True,0.0074875
beox,QGQuEuMOD,CRM,2025,10,ASEO,800000.0,0.0,probable,True,0.0
bertex,cyber_day,Retail Display,2024,6,,,0.0,unmatched,False,
BIL JAC,black_week,Sponsored Products,2026,3,,,9381.0,unmatched,False,
bil jac,OfNyHN00c,CRM,2024,7,,,38250.0,unmatched,False,
bio-bio,6189516-008920,CRM,2023,4,,,1196763.0,unmatched,False,
bio-bio,6189516-009070,CRM,2023,4,,,1448661.0,unmatched,False,
bio-bio,dhF9i6NFd,CRM,2024,12,,,1848199.0,unmatched,False,
bio piscinas,6189516-012274,CRM,2023,12,,,1273040.0,unmatched,False,
bio piscinas,6189516-012352,CRM,2023,12,,,816952.0,unmatched,False,
black+decker,,CRM,2025,7,,,124150.0,unmatched,False,
black+decker,,CRM,2025,8,,,1310555.0,unmatched,False,
black+decker,,CRM,2025,9,,,2269791.0,unmatched,False,
black+decker,,CRM,2025,10,,,2349783.0,unmatched,False,
black+decker,,CRM,2025,11,,,3513766.0,unmatched,False,
black+decker,,CRM,2025,12,,,1375835.0,unmatched,False,
black+decker,,CRM,2026,1,,,868680.0,unmatched,False,
black+decker,,CRM,2026,2,HERRAMIENTAS Y MAQUINARIAS,750000.0,1982001.0,probable,True,2.642668
black+decker,,CRM,2026,3,HERRAMIENTAS Y MAQUINARIAS,750000.0,1519956.0,probable,True,2.026608
black+decker,,CRM,2026,4,HERRAMIENTAS Y MAQUINARIAS,750000.0,4440950.0,probable,True,5.921266666666667
black+decker,,CRM,2026,5,HERRAMIENTAS Y MAQUINARIAS,750000.0,982148.0,probable,True,1.3095306666666666
black+decker,2IwM2LoUF,CRM,2024,8,,,4434084.0,unmatched,False,
black+decker,3HDTBjpUn,CRM,2024,4,,,2932886.0,unmatched,False,
black+decker,3jW60WEQ3,CRM,2024,6,,,4671788.0,unmatched,False,
black+decker,5wE3Vqee1,CRM,2024,10,,,10149915.0,unmatched,False,
black + decker,6189516-008011,CRM,2023,2,,,896549.0,unmatched,False,
black + decker,6189516-008482,CRM,2023,3,,,1945680.0,unmatched,False,
black + decker,6189516-008571,CRM,2023,3,,,86160.0,unmatched,False,
black + decker,6189516-008572,CRM,2023,3,,,242140.0,unmatched,False,
black + decker,6189516-008689,CRM,2023,4,,,587607.0,unmatched,False,
black + decker,6189516-008767,CRM,2023,4,,,571420.0,unmatched,False,
black+decker,6189516-008890,CRM,2023,4,,,5452685.0,unmatched,False,
black+decker,6189516-009157,CRM,2023,5,,,3707049.0,unmatched,False,
black+decker,6189516-009239,CRM,2023,5,,,2984552.0,unmatched,False,
black+decker,6189516-009410,CRM,2023,5,,,1350843.0,unmatched,False,
black+decker,6189516-009516,CRM,2023,5,,,4050701.0,unmatched,False,
black+decker,6189516-009722,CRM,2023,6,,,1987518.0,unmatched,False,
black+decker,6189516-010040,CRM,2023,7,,,5121016.0,unmatched,False,
black+decker,6189516-010136,CRM,2023,7,,,1903310.0,unmatched,False,
black+decker,6189516-010247,CRM,2023,7,,,2116100.0,unmatched,False,
black+decker,6189516-010569,CRM,2023,8,,,3913573.0,unmatched,False,
black+decker,6189516-010700,CRM,2023,8,,,6207724.0,unmatched,False,
black+decker,6189516-011161,CRM,2023,10,,,1491612.0,unmatched,False,
black+decker,6189516-011469,CRM,2023,10,,,6546358.0,unmatched,False,
black+decker,84Gcu-iWN,CRM,2024,6,,,28630739.0,unmatched,False,
black+decker,8GmCiKf2V,CRM,2024,7,,,3637260.0,unmatched,False,
black+decker,94mL3Y6q2,CRM,2024,8,,,8925292.0,unmatched,False,
black+decker,aon_trigger,CRM,2025,7,,,690558.0,unmatched,False,
black+decker,aon_trigger,CRM,2025,8,,,2468452.0,unmatched,False,
black+decker,aon_trigger,CRM,2025,9,,,4440187.0,unmatched,False,
black+decker,aon_trigger,CRM,2025,10,,,6871396.0,unmatched,False,
