brand_key,campaign_key,group_key,year,month,original_brand,original_campaign,impressions,reach,clicks,sales,performance_rows,family,original_registry_brand,original_registry_campaign,budget,cost,contribution,registry_rows,match_quality,probable_registry_campaign_key,candidate_count,ctr,reach_rate,roas,cpm,cpc,margin_rate,sample_is_valid
cic,6189516 009180,CRM,2023,5,cic,6189516-009180,0.0,101803.0,117.0,10683402.0,1,,,,,,,,unmatched,,,,,,,,,False
cic,6189516 009263,CRM,2023,5,cic,6189516-009263,0.0,101190.0,120.0,6866043.0,1,,,,,,,,unmatched,,,,,,,,,False
cic,6189516 009346,CRM,2023,5,cic,6189516-009346,0.0,53972.0,5741.0,13355069.0,1,,,,,,,,unmatched,,,,,,,,,False
cic,6189516 009407,CRM,2023,5,cic,6189516-009407,0.0,105275.0,130.0,27422518.0,1,,,,,,,,unmatched,,,,,,,,,False
cic,6189516 009437,CRM,2023,5,cic,6189516-009437,0.0,30718.0,0.0,5568040.0,1,,,,,,,,unmatched,,,,,,,,,False
cic,6189516 009504,CRM,2023,5,cic,6189516-009504,0.0,53953.0,6696.0,24236465.0,1,,,,,,,,unmatched,,,,,,,,,False
cic,6189516 009529,CRM,2023,5,cic,6189516-009529,0.0,105222.0,105.0,10007673.0,1,,,,,,,,unmatched,,,,,,,,,False
cic,6189516 009574,CRM,2023,5,cic,6189516-009574,0.0,52327.0,60.0,16897333.0,1,,,,,,,,unmatched,,,,,,,,,False
cic,6189516 009602,CRM,2023,5,cic,6189516-009602,0.0,26793.0,3738.0,11885979.0,1,,,,,,,,unmatched,,,,,,,,,False
cic,6189516 009637,CRM,2023,5,cic,6189516-009637,0.0,1064293.0,85796.0,183898658.0,1,,,,,,,,unmatched,,,,,,,,,False
cic,6189516 009812,CRM,2023,6,cic,6189516-009812,0.0,54181.0,5275.0,7336180.0,1,,,,,,,,unmatched,,,,,,,,,False
cic,6189516 009902,CRM,2023,6,cic,6189516-009902,0.0,81150.0,54.0,8032752.0,1,,,,,,,,unmatched,,,,,,,,,False
cic,6189516 010095,CRM,2023,7,cic,6189516-010095,0.0,101216.0,203.0,22103396.0,1,,,,,,,,unmatched,,,,,,,,,False
cic,6189516 010417,CRM,2023,8,cic,6189516-010417,0.0,1004188.0,67085.0,92593076.0,1,,,,,,,,unmatched,,,,,,,,,False
cic,6189516 010453,CRM,2023,8,cic,6189516-010453,0.0,54005.0,5280.0,8138645.0,1,,,,,,,,unmatched,,,,,,,,,False
cic,6189516 010693,CRM,2023,8,cic,6189516-010693,0.0,53965.0,5025.0,19438279.0,1,,,,,,,,unmatched,,,,,,,,,False
cic,6189516 010830,CRM,2023,8,cic,6189516-010830,0.0,54065.0,4909.0,21397440.0,1,,,,,,,,unmatched,,,,,,,,,False
cic,6189516 011140,CRM,2023,10,cic,6189516-011140,0.0,105391.0,284.0,45565561.0,1,,,,,,,,unmatched,,,,,,,,,False
cic,6189516 011162,CRM,2023,10,cic,6189516-011162,0.0,105420.0,389.0,14897332.0,1,,,,,,,,unmatched,,,,,,,,,False
cic,6189516 011174,CRM,2023,9,cic,6189516-011174,0.0,18052.0,4758.0,23916859.0,1,,,,,,,,unmatched,,,,,,,,,False
cic,6189516 011332,CRM,2023,10,cic,6189516-011332,0.0,51205.0,4717.0,17558892.0,1,,,,,,,,unmatched,,,,,,,,,False
cic,6189516 011365,CRM,2023,10,cic,6189516-011365,0.0,101302.0,6752.0,20370717.0,1,,,,,,,,unmatched,,,,,,,,,False
cic,6189516 011636,CRM,2023,10,cic,6189516-011636,0.0,54036.0,4254.0,7613837.0,1,,,,,,,,unmatched,,,,,,,,,False
cic,6189516 011849,CRM,2023,11,cic,6189516-011849,0.0,54034.0,4151.0,13799517.0,1,,,,,,,,unmatched,,,,,,,,,False
cic,6189516 011904,CRM,2023,11,cic,6189516-011904,0.0,54138.0,4595.0,17773478.0,1,,,,,,,,unmatched,,,,,,,,,False
cic,6189516 011959,CRM,2023,11,cic,6189516-011959,0.0,101117.0,195.0,16067590.0,1,,,,,,,,unmatched,,,,,,,,,False
cic,6189516 011972,CRM,2023,11,cic,6189516-011972,0.0,27592.0,4078.0,7856105.0,1,,,,,,,,unmatched,,,,,,,,,False
cic,6fovc1 1p,CRM,2025,6,cic,6Fovc1-1p,0.0,106187.0,287.0,50612265.0,1,MUEBLES,CIC,AON Junio 2025,1400000.0,110344.0,1289656.0,2.0,probable,aon junio 2025,1.0,,,36.15161785714286,,4878.048780487805,0.9211828571428572,True
cic,6ugjkllx,CRM,2024,3,cic,6UgjKllX-,0.0,101891.0,411.0,21771207.0,1,,,,,,,,unmatched,,,,,,,,,False
cic,7 it83klq,CRM,2024,11,cic,7-IT83klq,0.0,101125.0,324.0,40755901.0,1,,,,,,,,unmatched,,,,,,,,,False
cic,7yfclq7fc,CRM,2024,7,cic,7yfCLQ7Fc,0.0,101849.0,883.0,23395554.0,1,,,,,,,,unmatched,,,,,,,,,False
cic,acund3dbk,CRM,2024,12,cic,aCuNd3DBK,0.0,102195.0,309.0,16317180.0,1,,,,,,,,unmatched,,,,,,,,,False
cic,aon enero dormitorio,Retail Display,2026,1,cic,aon_enero_dormitorio,192426.0,0.0,416.0,0.0,24,MUEBLES,CIC,AON Enero,1500000.0,400000.0,1100000.0,2.0,probable,aon enero,1.0,0.2161870017565194,0.0,0.0,7795.204390259112,3605.769230769231,0.7333333333333333,True
cic,aon enero muebles,Sponsored Products,2026,1,CIC,aon_enero_muebles,228669.0,0.0,4894.0,8175850.0,1,MUEBLES,CIC,AON Enero,1600000.0,1318400.0,281600.0,2.0,probable,aon enero,1.0,2.1402113972597947,0.0,5.10990625,6997.013150011589,326.93093583980385,0.176,True
cic,aon febrero 2026,CRM,2026,1,cic,AON febrero 2026,0.0,101502.0,603.0,14097181.0,1,MUEBLES,CIC,AON Enero,900000.0,0.0,900000.0,1.0,probable,aon enero,1.0,,,15.663534444444444,,1492.5373134328358,1.0,True
cic,aon febrero muebles 2026,Sponsored Products,2026,3,cic,aon_febrero_muebles_2026,192317.0,0.0,217.0,0.0,15,,,,,,,,unmatched,,,0.11283453880832169,0.0,,,,,False
cic,ayfjmivrf,CRM,2025,10,cic,aYfJmiVrF,0.0,106173.0,193.0,18247131.0,1,,,,,,,,unmatched,,,,,,,,,False
cic,b7h6re6a3,CRM,2025,10,cic,b7H6Re6a3,0.0,21451.0,131.0,8754135.0,1,,,,,,,,unmatched,,,,,,,,,False
cic,bbwrxnfww,CRM,2025,4,cic,BBwRXnfWw,0.0,101277.0,509.0,18601251.0,1,MUEBLES,CIC,AON Abril 2025,1000000.0,50000.0,950000.0,1.0,probable,aon abril 2025,1.0,,,18.601251,,1964.6365422396857,0.95,True
cic,bfkczhswh,CRM,2025,6,cic,bFKcZHSWH,0.0,101392.0,255.0,15310444.0,1,MUEBLES,CIC,AON Junio 2025,1400000.0,110344.0,1289656.0,2.0,probable,aon junio 2025,1.0,,,10.936031428571429,,5490.196078431372,0.9211828571428572,True
cic,bhr8mkxbx,CRM,2024,6,cic,BhR8mKxBX,0.0,103529.0,464.0,41515434.0,1,,,,,,,,unmatched,,,,,,,,,False
cic,black friday,Retail Display,2025,11,cic,black_friday,277996.0,0.0,1273.0,0.0,3,,,,,,,,unmatched,,,0.4579202578454366,0.0,,,,,False
cic,black friday,Retail Display,2025,12,cic,black_friday,22651.0,0.0,92.0,0.0,1,,,,,,,,unmatched,,,0.4061630833075802,0.0,,,,,False
cic,black marzo cic dormitorio 2026,CRM,2026,3,cic,Black Marzo Cic Dormitorio 2026,0.0,324760.0,0.0,57539903.0,1,MUEBLES,CIC,AON Trigger,900000.0,0.0,900000.0,1.0,probable,aon trigger,1.0,,,63.93322555555556,,,1.0,True
cic,black marzo cic muebles 2026,CRM,2026,3,cic,Black Marzo Cic Muebles 2026,0.0,135191.0,545.0,21032462.0,1,MUEBLES,CIC,AON Trigger,900000.0,0.0,900000.0,1.0,probable,aon trigger,1.0,,,23.369402222222224,,1651.3761467889908,1.0,True
cic,black week,Sponsored Products,2026,3,CIC,black_week,194517.0,0.0,5960.0,25934690.0,1,,,,,,,,unmatched,,,3.0639995475973825,0.0,,,,,False
cic,cfq5zfanz,CRM,2024,10,cic,CfQ5ZFanZ,0.0,100712.0,447.0,8425142.0,1,,,,,,,,unmatched,,,,,,,,,False
cic,cibrjiw1d,CRM,2024,6,cic,cIBrjIw1D,0.0,101150.0,790.0,9446245.0,1,,,,,,,,unmatched,,,,,,,,,False
cic,cqvnsdf0j,CRM,2024,8,cic,CqvNsdf0J,0.0,33898.0,73.0,10902522.0,1,,,,,,,,unmatched,,,,,,,,,False
cic,cyber day,Google,2025,6,cic,cyber_day,115325.0,0.0,2754.0,12075873.0,6,MUEBLES,CIC,AON Junio 2025,1200000.0,0.0,1200000.0,1.0,probable,aon junio 2025,1.0,2.388033817472361,0.0,10.0632275,10405.376110990679,435.7298474945534,1.0,True
cic,cyber monday,Google,2025,10,cic,cyber_monday,121286.0,0.0,2821.0,5113678.0,8,,,,,,,,unmatched,,,2.3259073594644066,0.0,,,,,False
cic,dhqcd v3d,CRM,2025,1,cic,DHqcd-v3D,0.0,102123.0,393.0,17536458.0,1,MUEBLES,CIC,AON Enero 2025,1600000.0,88888.0,1511112.0,2.0,probable,aon enero 2025,1.0,,,10.96028625,,4071.2468193384225,0.944445,True
cic,di1klzphb,CRM,2024,2,cic,Di1KLzpHB,0.0,23764.0,80.0,4630460.0,1,,,,,,,,unmatched,,,,,,,,,False
cic,dormitorio,Google,2024,9,cic,dormitorio,268124.0,0.0,4318.0,8741780.0,42,,,,,,,,unmatched,,,1.6104488967791022,0.0,,,,,False
cic,dormitorio,Google,2024,10,cic,dormitorio,383873.0,0.0,5745.0,11392743.0,48,,,,,,,,unmatched,,,1.496588715538733,0.0,,,,,False
cic,dormitorio,Google,2024,11,cic,dormitorio,357729.0,0.0,6104.0,10104500.0,60,,,,,,,,unmatched,,,1.7063195882916957,0.0,,,,,False
cic,dormitorio,Google,2024,12,cic,dormitorio,405279.0,0.0,9163.0,15888030.0,47,,,,,,,,unmatched,,,2.2609116189094425,0.0,,,,,False
cic,dormitorio,Google,2025,1,cic,dormitorio,302979.0,0.0,7543.0,14297459.0,56,MUEBLES,CIC,AON Enero 2025,1200000.0,0.0,1200000.0,1.0,probable,aon enero 2025,1.0,2.4896114912254643,0.0,11.914549166666667,3960.6705415226797,159.08789606257457,1.0,True
cic,dormitorio,Google,2025,2,cic,dormitorio,266112.0,0.0,7787.0,20345061.0,56,MUEBLES,CIC,AON Febrero 2025,1200000.0,0.0,1200000.0,1.0,probable,aon febrero 2025,1.0,2.92621151996152,0.0,16.9542175,4509.379509379509,154.10299216643122,1.0,True
cic,dormitorio,Google,2025,3,cic,dormitorio,294016.0,0.0,7621.0,14362837.0,57,MUEBLES,CIC,AON Marzo 2025,1200000.0,0.0,1200000.0,1.0,probable,aon marzo 2025,1.0,2.592035807575098,0.0,11.969030833333333,4081.410535481062,157.45965096444036,1.0,True
cic,dormitorio,Google,2025,4,cic,dormitorio,302581.0,0.0,9285.0,12963368.0,60,MUEBLES,CIC,AON Abril 2025,1200000.0,0.0,1200000.0,1.0,probable,aon abril 2025,1.0,3.06859981294265,0.0,10.802806666666667,3965.880210588239,129.24071082390952,1.0,True
cic,dormitorio,Google,2025,5,cic,dormitorio,330904.0,0.0,7679.0,15042931.0,38,,,,,,,,unmatched,,,2.3206126248096126,0.0,,,,,False
cic,dormitorio,Google,2025,6,cic,dormitorio,312695.0,0.0,7861.0,11486834.0,43,MUEBLES,CIC,AON Junio 2025,1200000.0,0.0,1200000.0,1.0,probable,aon junio 2025,1.0,2.513951294392299,0.0,9.572361666666668,3837.6053342714144,152.65233430861213,1.0,True
cic,dormitorio,Google,2025,7,cic,dormitorio,275531.0,0.0,8405.0,12409619.0,58,MUEBLES,CIC,AON Julio 2025,1200000.0,0.0,1200000.0,1.0,probable,aon julio 2025,1.0,3.0504734494485195,0.0,10.341349166666667,4355.226816583252,142.77215942891135,1.0,True
cic,dormitorio,Google,2025,8,cic,dormitorio,87925.0,0.0,1806.0,1694880.0,22,MUEBLES,CIC,AON Agosto 2025,1200000.0,0.0,1200000.0,1.0,probable,aon agosto 2025,1.0,2.0540233153255616,0.0,1.4124,13647.995450668184,664.4518272425249,1.0,True
cic,dormitorio,Google,2025,9,cic,dormitorio,236197.0,0.0,5181.0,9151580.0,55,MUEBLES,CIC,AON Septiembre 2025,1000000.0,0.0,1000000.0,1.0,probable,aon septiembre 2025,1.0,2.1935079615744484,0.0,9.15158,4233.754027358518,193.01293186643505,1.0,True
cic,dormitorio,Google,2025,10,cic,dormitorio,278631.0,0.0,4687.0,4634810.0,31,,,,,,,,unmatched,,,1.682153098542517,0.0,,,,,False
cic,dormitorio,Google,2025,11,cic,dormitorio,2557139.0,0.0,52974.0,165472530.0,11,MUEBLES,CIC,AON Noviembre 2025,800000.0,0.0,800000.0,1.0,probable,aon noviembre 2025,1.0,2.0716120633254587,0.0,206.8406625,312.849633907269,15.101748027334164,1.0,True
cic,dormitorio,Google,2025,12,cic,dormitorio,172774.0,0.0,2029.0,1685920.0,16,MUEBLES,CIC,AON Diciembre,800000.0,0.0,800000.0,1.0,probable,aon diciembre,1.0,1.1743665134800374,0.0,2.1074,4630.326322247561,394.2828979793002,1.0,True
cic,dormitorio,Google,2026,1,cic,dormitorio,477820.0,0.0,5228.0,7237617.0,24,MUEBLES,CIC,AON Enero,800000.0,0.0,800000.0,1.0,probable,aon enero,1.0,1.0941358670629109,0.0,9.04702125,1674.2706458499017,153.0221882172915,1.0,True
cic,dormitorio,Google,2026,2,cic,dormitorio,347017.0,0.0,4624.0,5623791.0,22,MUEBLES,CIC,AON Febrero 2026,800000.0,0.0,800000.0,1.0,probable,aon febrero 2026,1.0,1.3324995605402619,0.0,7.02973875,2305.362561488342,173.01038062283737,1.0,True
cic,dormitorio,Google,2026,3,cic,dormitorio,376922.0,0.0,4704.0,9557954.0,23,MUEBLES,CIC,AON Marzo 2026,600000.0,0.0,600000.0,1.0,probable,aon marzo 2026,1.0,1.2480035657244735,0.0,15.929923333333333,1591.8412828118285,127.55102040816327,1.0,True
cic,dormitorio,Google,2026,4,cic,dormitorio,216231.0,0.0,3744.0,5088522.0,22,MUEBLES,CIC,AON ABRIL CIC DORMITORIO 2026,600000.0,0.0,600000.0,1.0,probable,aon abril cic dormitorio 2026,1.0,1.73148160994492,0.0,8.48087,2774.8102723476286,160.25641025641025,1.0,True
cic,dormitorio,Retail Display,2025,1,cic,dormitorio,354009.0,0.0,2100.0,0.0,15,MUEBLES,CIC,AON Enero 2025,1200000.0,320000.0,880000.0,2.0,probable,aon enero 2025,1.0,0.5932052574934535,0.0,0.0,3389.7443285340205,571.4285714285714,0.7333333333333333,True
cic,dormitorio black week,Retail Display,2025,3,cic,dormitorio_black_week,110156.0,0.0,532.0,0.0,7,,,,,,,,unmatched,,,0.4829514506699589,0.0,,,,,False
cic,dormitorio black week,Retail Display,2025,4,cic,dormitorio_black_week,93292.0,0.0,450.0,0.0,8,,,,,,,,unmatched,,,0.482356472151953,0.0,,,,,False
cic,dormitorio blackout,Retail Display,2025,7,cic,dormitorio_blackout,45709.0,0.0,165.0,0.0,2,MUEBLES,CIC,Black Out Julio 2025,400000.0,320000.0,80000.0,1.0,probable,black out julio 2025,1.0,0.3609792382244197,0.0,0.0,8751.011835743508,2424.242424242424,0.2,True
cic,dormitorio blackout,Retail Display,2025,8,cic,dormitorio_blackout,114782.0,0.0,443.0,0.0,5,MUEBLES,CIC,AON Agosto 2025,800000.0,0.0,800000.0,1.0,probable,aon agosto 2025,1.0,0.3859490163962991,0.0,0.0,6969.733930407207,1805.8690744920993,1.0,True
cic,dormitorio cyber day,Meta,2024,6,cic,dormitorio_cyber_day,112287.0,0.0,437.0,0.0,4,,,,,,,,unmatched,,,0.3891812943617694,0.0,,,,,False
cic,dormitorio cyber day,Retail Display,2024,6,cic,dormitorio_cyber_day,649875.0,0.0,5255.0,0.0,3,,,,,,,,unmatched,,,0.8086170417387959,0.0,,,,,False
cic,dormitorios black,Retail Display,2024,7,cic,dormitorios_black,13006.0,0.0,177.0,0.0,2,,,,,,,,unmatched,,,1.3609103490696601,0.0,,,,,False
cic,dormitorios black,Retail Display,2024,8,cic,dormitorios_black,72752.0,0.0,396.0,0.0,4,,,,,,,,unmatched,,,0.5443149329228063,0.0,,,,,False
cic,ejhaworio,CRM,2024,2,cic,ejhaWORIO,0.0,62665.0,175.0,5273483.0,1,,,,,,,,unmatched,,,,,,,,,False
cic,endpfdxp1,CRM,2025,6,cic,endpFDxP1,0.0,30168.0,334.0,18811704.0,1,MUEBLES,CIC,AON Junio 2025,1400000.0,110344.0,1289656.0,2.0,probable,aon junio 2025,1.0,,,13.436931428571429,,4191.616766467066,0.9211828571428572,True
cic,gq4oc2uy0,CRM,2024,1,cic,Gq4oc2uY0,0.0,102402.0,747.0,34015118.0,1,,,,,,,,unmatched,,,,,,,,,False
cic,grphqabcj,CRM,2024,12,cic,GRphqaBCj,0.0,54013.0,1650.0,7893249.0,1,,,,,,,,unmatched,,,,,,,,,False
cic,h7sqajunn,CRM,2024,1,cic,H7sqAjUnn,0.0,54027.0,4735.0,12300125.0,1,,,,,,,,unmatched,,,,,,,,,False
cic,hsez5qbfv,CRM,2024,8,cic,hSEZ5QbfV,0.0,33966.0,165.0,1860635.0,1,,,,,,,,unmatched,,,,,,,,,False
cic,imlnkdi8q,CRM,2025,5,cic,ImLnKDi8Q,0.0,353613.0,1649.0,106793881.0,1,,,,,,,,unmatched,,,,,,,,,False
cic,j8sboicn5,CRM,2025,1,cic,J8sbOiCN5,0.0,101316.0,695.0,19322330.0,1,MUEBLES,CIC,AON Enero 2025,1600000.0,88888.0,1511112.0,2.0,probable,aon enero 2025,1.0,,,12.07645625,,2302.1582733812947,0.944445,True
cic,lhspi8nvh,CRM,2024,6,cic,LhSpI8NVH,0.0,102161.0,194.0,26180660.0,1,,,,,,,,unmatched,,,,,,,,,False
cic,lin16l97z,CRM,2024,4,cic,LiN16l97z,0.0,101893.0,252.0,37040017.0,1,,,,,,,,unmatched,,,,,,,,,False
cic,lqtjmdeio,CRM,2025,3,cic,lQTjMdEio,0.0,101255.0,409.0,17636399.0,1,,,,,,,,unmatched,,,,,,,,,False
cic,ltlku42r4,CRM,2024,6,cic,LTlkU42R4,0.0,104490.0,480.0,32773315.0,1,,,,,,,,unmatched,,,,,,,,,False
cic,lyoohhrlc,CRM,2024,8,cic,LyOohhrLC,0.0,101405.0,502.0,14110304.0,1,,,,,,,,unmatched,,,,,,,,,False
cic,lyq3h6dbh,CRM,2025,2,cic,LyQ3H6dBH,0.0,53787.0,452.0,8179456.0,1,MUEBLES,CIC,AON Febrero 2025,1300000.0,96970.0,1203030.0,2.0,probable,aon febrero 2025,1.0,,,6.291889230769231,,2876.1061946902655,0.9254076923076923,True
cic,lzitwln1t,CRM,2024,6,cic,lZitwLN1T,0.0,2795.0,0.0,4702982.0,1,,,,,,,,unmatched,,,,,,,,,False
cic,mknudnbk2,CRM,2024,9,cic,mKNUdnBK2,0.0,101225.0,316.0,7676514.0,1,,,,,,,,unmatched,,,,,,,,,False
cic,muebles,Retail Display,2024,8,cic,muebles,348110.0,0.0,732.0,0.0,3,,,,,,,,unmatched,,,0.21027836028841457,0.0,,,,,False
cic,muebles,Retail Display,2024,10,cic,muebles,290526.0,0.0,772.0,0.0,15,,,,,,,,unmatched,,,0.26572492651260127,0.0,,,,,False
cic,muebles,Retail Display,2025,2,cic,muebles,153875.0,0.0,588.0,0.0,15,MUEBLES,CIC,AON Febrero 2025,1200000.0,320000.0,880000.0,2.0,probable,aon febrero 2025,1.0,0.38212835093419983,0.0,0.0,7798.537774167344,2040.8163265306123,0.7333333333333333,True
cic,muebles black,Retail Display,2024,7,cic,muebles_black,1263.0,0.0,5.0,0.0,1,,,,,,,,unmatched,,,0.395882818685669,0.0,,,,,False
cic,muebles black,Retail Display,2024,8,cic,muebles_black,67240.0,0.0,298.0,0.0,4,,,,,,,,unmatched,,,0.44318857822724567,0.0,,,,,False
cic,muebles black week,Retail Display,2025,3,cic,muebles_black_week,142677.0,0.0,772.0,0.0,6,,,,,,,,unmatched,,,0.5410823047863356,0.0,,,,,False
cic,muebles black week,Retail Display,2025,4,cic,muebles_black_week,125686.0,0.0,636.0,0.0,8,,,,,,,,unmatched,,,0.5060229460719571,0.0,,,,,False
cic,muebles cyber day,Meta,2024,6,cic,muebles_cyber_day,90784.0,0.0,531.0,0.0,4,,,,,,,,unmatched,,,0.5849048290447656,0.0,,,,,False
cic,muebles cyber day,Retail Display,2024,6,cic,muebles_cyber_day,486537.0,0.0,3786.0,0.0,3,,,,,,,,unmatched,,,0.7781525351617657,0.0,,,,,False
cic,nt jiisik,CRM,2024,5,cic,NT-jiisIk,0.0,100963.0,534.0,82234638.0,1,,,,,,,,unmatched,,,,,,,,,False
cic,plwjkuwtc,CRM,2025,9,cic,PLwJKUWTC,0.0,53916.0,237.0,5439115.0,1,MUEBLES,CIC,Trigger Marca 3 meses,1200000.0,0.0,1200000.0,1.0,probable,trigger marca 3 meses,1.0,,,4.532595833333334,,5063.291139240507,1.0,True
cic,pr4z4tlor,CRM,2024,6,cic,Pr4z4tLoR,0.0,30648.0,2683.0,30795524.0,1,,,,,,,,unmatched,,,,,,,,,False
cic,push bonificado cic,CRM,2026,5,cic,Push Bonificado CIC,0.0,330501.0,0.0,34433017.0,1,MUEBLES,CIC,AON Trigger,900000.0,0.0,900000.0,1.0,probable,aon trigger,1.0,,,38.25890777777778,,,1.0,True
cic,pykl5vjhy,CRM,2025,6,cic,pYkL5VjHy,0.0,106248.0,146.0,22678587.0,1,MUEBLES,CIC,AON Junio 2025,1400000.0,110344.0,1289656.0,2.0,probable,aon junio 2025,1.0,,,16.198990714285713,,9589.04109589041,0.9211828571428572,True
cic,qvdjvyptg,CRM,2024,11,cic,QvDJVYPTG,0.0,53933.0,2090.0,12295831.0,1,,,,,,,,unmatched,,,,,,,,,False
cic,s1xepmdzk,CRM,2024,3,cic,s1xepmdZK,0.0,1123563.0,38181.0,172732665.0,1,,,,,,,,unmatched,,,,,,,,,False
cic,s4lah77f1,CRM,2025,2,cic,s4laH77f1,0.0,101077.0,349.0,29580160.0,1,MUEBLES,CIC,AON Febrero 2025,1300000.0,96970.0,1203030.0,2.0,probable,aon febrero 2025,1.0,,,22.75396923076923,,3724.9283667621776,0.9254076923076923,True
cic,srso6wefx,CRM,2025,7,cic,sRso6WefX,0.0,35138.0,242.0,6986487.0,1,,,,,,,,unmatched,,,,,,,,,False
cic,ssvlnivjl,CRM,2024,8,cic,SsvlnIVJl,0.0,5014.0,0.0,1860493.0,1,,,,,,,,unmatched,,,,,,,,,False
cic,svvxa0obr,CRM,2024,7,cic,sVvxa0obR,0.0,53993.0,2392.0,17009284.0,1,,,,,,,,unmatched,,,,,,,,,False
cic,t 4vdis70,CRM,2025,3,cic,T-4VDiS70,0.0,101230.0,390.0,27893795.0,1,,,,,,,,unmatched,,,,,,,,,False
cic,t8cyhnl73,CRM,2024,1,cic,t8CyHnL73,0.0,101624.0,111.0,15246941.0,1,,,,,,,,unmatched,,,,,,,,,False
cic,ts61bc3uh,CRM,2025,10,cic,Ts61bC3Uh,0.0,367027.0,930.0,95624647.0,1,,,,,,,,unmatched,,,,,,,,,False
cic,u9c6pztqf,CRM,2025,6,cic,U9c6pzTQF,0.0,106248.0,185.0,16290499.0,1,MUEBLES,CIC,AON Junio 2025,1400000.0,110344.0,1289656.0,2.0,probable,aon junio 2025,1.0,,,11.636070714285715,,7567.5675675675675,0.9211828571428572,True
cic,uzybmctmr,CRM,2024,11,cic,UzYbmctmr,0.0,101255.0,373.0,39657504.0,1,,,,,,,,unmatched,,,,,,,,,False
cic,v497ga0uv,CRM,2024,3,cic,V497ga0Uv,0.0,42289.0,2538.0,12335312.0,1,,,,,,,,unmatched,,,,,,,,,False
cic,ve1pkgzho,CRM,2024,5,cic,Ve1pkGzhO,0.0,101445.0,274.0,6631939.0,1,,,,,,,,unmatched,,,,,,,,,False
cic,w pild7ne,CRM,2025,6,cic,w-PiLD7ne,0.0,25841.0,304.0,15983081.0,1,MUEBLES,CIC,AON Junio 2025,1400000.0,110344.0,1289656.0,2.0,probable,aon junio 2025,1.0,,,11.416486428571428,,4605.263157894737,0.9211828571428572,True
cic,w8yhp4ox8,CRM,2024,12,cic,w8Yhp4Ox8,0.0,53818.0,1794.0,14599322.0,1,,,,,,,,unmatched,,,,,,,,,False
cic,wyjlm2vt,CRM,2024,12,cic,-WYJLM2vt,0.0,102106.0,741.0,25732053.0,1,,,,,,,,unmatched,,,,,,,,,False
cic,x,CRM,2024,9,cic,X,0.0,1163381.0,32352.0,349579239.0,2,,,,,,,,unmatched,,,,,,,,,False
cic,x,CRM,2024,10,cic,X,0.0,317004.0,835.0,49383542.0,2,,,,,,,,unmatched,,,,,,,,,False
cic,xvd3chweq,CRM,2025,1,cic,xvD3ChWeq,0.0,1013.0,0.0,339980.0,1,MUEBLES,CIC,AON Enero 2025,1600000.0,88888.0,1511112.0,2.0,probable,aon enero 2025,1.0,,,0.2124875,,,0.944445,True
cic,ybnm3nrzm,CRM,2025,10,cic,YbnM3nRZm,0.0,106324.0,209.0,32917100.0,1,,,,,,,,unmatched,,,,,,,,,False
cic,yd1jzqckq,CRM,2025,6,cic,yD1jzqCKq,0.0,101299.0,356.0,11681768.0,1,MUEBLES,CIC,AON Junio 2025,1400000.0,110344.0,1289656.0,2.0,probable,aon junio 2025,1.0,,,8.34412,,3932.5842696629215,0.9211828571428572,True
cic,yglwtkkhz,CRM,2024,2,cic,YglWTKKHZ,0.0,101637.0,591.0,6796352.0,1,,,,,,,,unmatched,,,,,,,,,False
cic,ykommvlaf,CRM,2024,6,cic,YKoMMVlAF,0.0,100985.0,464.0,18916657.0,1,,,,,,,,unmatched,,,,,,,,,False
cic,zdu1wlmwh,CRM,2024,7,cic,zDu1Wlmwh,0.0,101416.0,296.0,23494676.0,1,,,,,,,,unmatched,,,,,,,,,False
cic dormitorio,aniversario,Retail Display,2024,11,cic_dormitorio,aniversario,398517.0,0.0,1259.0,0.0,8,,,,,,,,unmatched,,,0.31592127813869925,0.0,,,,,False
cic dormitorio,black friday,Retail Display,2024,11,cic_dormitorio,black_friday,147606.0,0.0,1681.0,0.0,2,,,,,,,,unmatched,,,1.1388425944744793,0.0,,,,,False
cic dormitorio,black friday,Retail Display,2024,12,cic_dormitorio,black_friday,250161.0,0.0,1510.0,0.0,2,,,,,,,,unmatched,,,0.6036112743393255,0.0,,,,,False
cic dormitorio,black week,Retail Display,2026,3,cic-dormitorio,black_week,100120.0,0.0,175.0,0.0,7,,,,,,,,unmatched,,,0.17479025169796245,0.0,,,,,False
cic dormitorio,black week,Retail Display,2026,4,cic-dormitorio,black_week,53742.0,0.0,78.0,0.0,5,,,,,,,,unmatched,,,0.14513788098693758,0.0,,,,,False
cic dormitorio,cyber day,Retail Display,2025,6,cic_dormitorio,cyber_day,287116.0,0.0,1259.0,0.0,3,,,,,,,,unmatched,,,0.4384987252539043,0.0,,,,,False
cic dormitorio,cyber monday,Retail Display,2024,9,cic-dormitorio,cyber_monday,199941.0,0.0,951.0,0.0,1,,,,,,,,unmatched,,,0.4756403138925983,0.0,,,,,False
cic dormitorio,cyber monday,Retail Display,2024,10,cic-dormitorio,cyber_monday,321061.0,0.0,1150.0,0.0,2,,,,,,,,unmatched,,,0.35818738495176927,0.0,,,,,False
cic dormitorio,cyber monday,Retail Display,2025,10,cic_dormitorio,cyber_monday,238481.0,0.0,689.0,0.0,3,,,,,,,,unmatched,,,0.28891190493162977,0.0,,,,,False
